hour_of_day,month,temperature_c,radiation_w_m2,kwh_generated
14,7,25.408441649479286,986.5382992927773,8.874266365516029
15,7,24.698124510913672,1022.6297774410541,9.716107811726433
16,7,27.538168148592934,810.2363615317952,7.006555381709032
17,7,25.70237960976384,522.005598342334,5.0630723747134185
18,7,24.003835289183957,281.5757101108807,2.633554847728592
19,7,20.633004793693942,1.57491050632473e-13,1.3430519645054998e-15
20,7,21.73296593622111,0.0,0.0
21,7,17.035091610471596,0.0,0.0
22,7,15.40972496761389,0.0,0.0
23,7,13.17411638033714,0.0,0.0
0,7,15.449469487659126,0.0,0.0
1,7,13.32911605363585,0.0,0.0
2,7,14.048615768934047,0.0,0.0
3,7,12.959508448888066,0.0,0.0
4,7,11.8677816486822,0.0,0.0
5,7,14.084605527290119,0.0,0.0
6,7,15.597674779717872,298.17943005022926,2.914948488688117
7,7,17.365687445320706,566.0749103889755,5.075844349178016
8,7,18.85020072039678,796.4329159322327,7.593138180214528
9,7,23.25479484417607,1051.703760284224,10.17405100074626
10,7,23.31858841634383,1055.144738722718,9.737788678874479
11,7,26.019621686328914,1243.5032335353515,10.676150042720943
12,7,25.76800229582073,1203.3980247112088,10.267039671439939
13,7,26.77969683015886,1237.317495387241,11.95943142303033
14,7,29.22541247711972,1134.7619479014847,10.669869353930471
15,7,25.872774058362513,1023.5026821786049,9.416547521018561
16,7,27.625315011421627,787.7297820405367,6.7423774320897865
17,7,25.500380589149838,544.7100041981726,4.637345650794962
18,7,23.90999083516729,295.9962910514399,2.8975645929737164
19,7,23.38313617612287,1.3944171877965826e-13,1.1963418943813028e-15
20,7,18.41756177523526,0.0,0.0
21,7,17.73445979447129,0.0,0.0
22,7,18.410173824125987,0.0,0.0
23,7,15.505077775083222,0.0,0.0
0,7,13.203137843225019,0.0,0.0
1,7,12.799190592819244,0.0,0.0
2,7,11.975684084442426,0.0,0.0
3,7,16.16656257087753,0.0,0.0
4,7,14.436429805736987,0.0,0.0
5,7,16.72961686653722,0.0,0.0
6,7,16.37527984071815,273.4543184006331,2.6727053590890937
7,7,15.802546113443803,548.2094710040058,4.904029791750206
8,7,19.345168551569415,786.5615468825534,7.840568864636638
9,7,21.439650499357825,983.3869148634265,9.829846947853444
10,7,22.70860131339698,1211.9796829916534,10.557496029566721
11,7,22.830500925806618,1105.0655639976158,10.649016383100408
12,7,29.241338753763976,1148.8746376999102,10.877619594681313
13,7,24.607910389918857,1281.2963233388443,11.846226905553388
14,7,27.073891252746794,1104.874312733829,10.00473717869733
15,7,27.2889581598745,853.5588986649125,7.312795550224648
16,7,27.227713584206672,794.6215356479538,7.001986102083281
17,7,23.629118621996408,488.77843642428957,4.2494538816562235
18,7,23.405461342241185,274.94007502182313,2.721968160512223
19,7,23.74872512440568,1.575190006959102e-13,1.3874654962458331e-15
20,7,19.531863965340715,0.0,0.0
21,7,17.27805772957491,0.0,0.0
22,7,16.65547225915716,0.0,0.0
23,7,14.087903625799509,0.0,0.0
0,7,12.881109226431143,0.0,0.0
1,7,14.763911601179338,0.0,0.0
2,7,12.931660250896881,0.0,0.0
3,7,15.284287606409656,0.0,0.0
4,7,13.779199981124288,0.0,0.0
5,7,16.60277151145916,0.0,0.0
6,7,18.433862841079964,273.0750251457441,2.67319480764087
7,7,17.80055993578268,501.1387346198859,4.307235195620656
8,7,20.03116581049943,837.2807897136412,7.505907870494718
9,7,23.077878493222926,971.007230330691,8.924825564668115
10,7,24.039472601725514,1088.4913585449403,10.36460664419981
11,7,22.231652998373818,1285.7014245932403,12.51484341065447
12,7,24.86053226584275,1268.6725652447706,12.422381594125603
13,7,26.42504465260511,1109.7549256358193,9.655154520897504
14,7,27.364742592953387,1106.4992980859624,9.957120382834022
15,7,29.650858701877734,865.3342431688234,8.183040456117133
16,7,28.33764567234639,815.4527948499932,7.671769860021745
17,7,25.459262650676234,490.6569049109328,4.578882137848714
18,7,23.374531384183534,267.6206188089124,2.6686350039016906
19,7,23.81625571790451,1.5540808361985087e-13,1.349569137444433e-15
20,7,20.59675378663717,0.0,0.0
21,7,16.697570218778953,0.0,0.0
22,7,18.29740201768657,0.0,0.0
23,7,14.910336957370577,0.0,0.0
0,7,15.908154803357165,0.0,0.0
1,7,14.926276683127504,0.0,0.0
2,7,12.361990937732307,0.0,0.0
3,7,13.63957834824322,0.0,0.0
4,7,13.805505582920327,0.0,0.0
5,7,12.602369889931111,0.0,0.0
6,7,14.461668147757731,284.2087570657741,2.456356948987123
7,7,17.44907486125232,555.93657866887,5.053143381142871
8,7,18.631764416475693,712.5760811163586,6.34111377224328
9,7,19.95805791878917,857.0724779649153,8.184443166486554
10,7,22.381964233978625,1015.6032451595117,9.024685314221632
11,7,25.418241874440294,1305.7897211487386,12.84148964444895
12,7,27.037669888459813,1328.2219458260945,12.469902227776348
13,7,25.55389601316498,1227.5147964768805,11.211876468844132
14,7,27.414902723116825,1185.3042693714187,10.57916456469996
15,7,24.900418540109214,933.2729223003298,8.42195290157559
16,7,26.618522409820944,753.6344201284915,7.334278598360474
17,7,23.115429322975807,568.4953765558008,5.60474639792772
18,7,24.036722530591092,252.61591548986004,2.443173064010288
19,7,21.821277867141067,1.468648673054357e-13,1.3194248509208547e-15
20,7,18.835752828478757,0.0,0.0
21,7,20.979135264396383,0.0,0.0
22,7,16.39659650994653,0.0,0.0
23,7,14.367267129026125,0.0,0.0
0,7,14.509719329984557,0.0,0.0
1,7,12.767895302877722,0.0,0.0
2,7,13.117817817473973,0.0,0.0
3,7,12.275010075354462,0.0,0.0
4,7,16.213758398993477,0.0,0.0
5,7,14.549284691503521,0.0,0.0
6,7,15.45184183699669,297.13418982030885,2.9488434009935443
7,7,17.50832346701088,567.3668356997587,5.40657071174067
8,7,20.964533122457453,684.0923502120878,6.734057317947352
9,7,22.308189895475824,876.841616136557,7.475625332621798
10,7,23.480700375483224,976.1161750201693,8.839199452188742
11,7,24.57773279627322,1289.3435202976905,12.165486404416454
12,7,28.270655284279844,1157.4775947287692,10.562164304441081
13,7,28.555080047421512,1083.709239676892,10.302189729070841
14,7,25.084778756848124,1204.6492340691839,11.968757309726072
15,7,25.798466456787004,939.4996108374094,8.774741810586518
16,7,28.813944947174317,740.0959161828781,7.173957065969964
17,7,24.506861382262606,470.4627467675317,4.096715336272755
18,7,24.93771200682669,245.67204873586826,2.1938856126286854
19,7,20.45663650055607,1.3521431332167813e-13,1.2366312302796696e-15
20,7,15.598226504779756,0.0,0.0
21,7,20.5920686386193,0.0,0.0
22,7,15.676881016441875,0.0,0.0
23,7,14.694250160962616,0.0,0.0
0,7,11.682729491840123,0.0,0.0
1,7,12.807704285830214,0.0,0.0
2,7,13.521330210915444,0.0,0.0
3,7,11.289907918694524,0.0,0.0
4,7,13.07676474518103,0.0,0.0
5,7,16.536516903706044,0.0,0.0
6,7,18.063563970201876,291.2258309954001,2.7787070799649722
7,7,16.31676983955729,544.4104565713695,4.895776725663072
8,7,18.99353020560335,828.361082612872,7.155517993821645
9,7,20.571307616729452,860.609960544389,8.415630305710813
10,7,22.34029826893716,1157.5733521723898,9.839616655511175
11,7,24.271582751866056,1214.0877892059254,11.34723972374017
12,7,25.341820341041547,1258.3377759836942,12.103843601006037
13,7,28.59314306939739,1106.9220971874631,10.498850405414744
14,7,26.58399839301324,1114.8630278949827,10.858277859238585
15,7,27.286134154600095,977.8048480994645,8.518724923870026
16,7,25.71240225937451,806.8204803105573,7.5770505431726916
17,7,24.591876189054986,495.4892510504339,4.4343772780519055
18,7,23.944067918886148,276.3095161009607,2.5187569267762617
19,7,21.23911108921561,1.3282373581624028e-13,1.2787813923267559e-15
20,7,18.716451603410633,0.0,0.0
21,7,18.156253104590906,0.0,0.0
22,7,15.876404149722834,0.0,0.0
23,7,14.514062829706916,0.0,0.0
0,7,13.361876354969477,0.0,0.0
1,7,13.486109389792462,0.0,0.0
2,7,13.759483623783035,0.0,0.0
3,7,12.960537631082177,0.0,0.0
4,7,12.734199039139206,0.0,0.0
5,7,14.863058616998423,0.0,0.0
6,7,17.644336930059474,272.27967847578583,2.463588836877912
7,7,20.171200368392107,564.7242777063451,5.084296800229192
8,7,23.094009271112352,684.1736718296897,6.082606001944782
9,7,20.242387564479003,1031.8895111122874,9.532430243941496
10,7,23.884965121411007,1115.7466283472256,10.236999911828725
11,7,26.34829466650234,1099.6860978211412,10.323644022305837
12,7,26.784031725496224,1329.94622904895,13.19218072842795
13,7,26.070788916302188,1216.0086515523183,11.011698951440815
14,7,27.822009376690154,1106.584326084263,10.08882297617225
15,7,28.977775147238248,937.3758389482778,8.016070875270625
16,7,23.806145137908977,835.8934629752665,7.594860505470966
17,7,25.857982944050523,499.5185517697438,4.355427578824111
18,7,23.675782385914516,252.3712381754546,2.3928325746158743
19,7,22.038024667546342,1.6467265843656618e-13,1.503821063603512e-15
20,7,19.7621318089568,0.0,0.0
21,7,15.279907306402457,0.0,0.0
22,7,15.157026028212666,0.0,0.0
23,7,15.517811000356065,0.0,0.0
0,7,14.689429554404208,0.0,0.0
1,7,13.595293894306113,0.0,0.0
2,7,12.926461104827997,0.0,0.0
3,7,13.402488169243448,0.0,0.0
4,7,16.431446956168248,0.0,0.0
5,7,14.290750438865464,0.0,0.0
6,7,14.811670028996161,272.6322107888769,2.500974517926096
7,7,15.505158878310365,536.4687994299663,4.938742881811109
8,7,18.970858526041205,753.5138672311987,7.228923734289243
9,7,23.40081007635372,997.0450926919066,9.604680621629194
10,7,23.118858814543334,1143.4009281762126,11.008159648536115
11,7,24.74147851881522,1145.6069478847012,11.092452334582488
12,7,29.017490391607563,1097.7000026046996,9.225267335317314
13,7,26.68434541553425,1251.6875875455512,11.889125923165304
14,7,26.224725339883136,974.7837374574264,8.945196938767976
15,7,27.641942762860552,956.6023207003874,8.747267217175978
16,7,24.18729674070249,833.1580403442928,7.580669793997876
17,7,24.321675482112838,541.3635729931519,4.882923689262007
18,7,19.343457956592804,266.9693878147541,2.520492988678953
19,7,23.06806748601129,1.604951315038273e-13,1.451834867219883e-15
20,7,19.726395326158517,0.0,0.0
21,7,19.514798873043944,0.0,0.0
22,7,18.683009347101944,0.0,0.0
23,7,16.549993077507395,0.0,0.0
0,7,14.014850146897642,0.0,0.0
1,7,11.103820098474742,0.0,0.0
2,7,10.58555327106038,0.0,0.0
3,7,12.14214769089898,0.0,0.0
4,7,15.615248649590917,0.0,0.0
5,7,15.123511837459755,0.0,0.0
6,7,15.3162659790796,273.3773424872705,2.512187163245304
7,7,16.03189096521797,564.1942897607737,5.604705292303897
8,7,19.66793750674575,832.1969641840236,7.237657149852787
9,7,22.40377832924489,971.6992926284244,8.727482053115128
10,7,19.824391800135153,1003.8771621670165,9.639605356069657
11,7,28.703529055773874,1103.5168243104304,9.250132930616967
12,7,27.914038460688264,1244.6046434106481,12.157246167458378
13,7,26.795673786872385,1198.3986607166191,11.08740017582537
14,7,25.85053005428141,989.5822045807887,9.761570587678566
15,7,27.62934464827725,1042.154361600552,8.836602059553224
16,7,23.843036573083005,827.4816878235189,7.889843499684134
17,7,23.537684178007765,563.4743855883029,5.296631055037175
18,7,21.851500984398232,274.4632583940432,2.6543081702040037
19,7,23.13363677604489,1.5868123555577598e-13,1.5774998709163175e-15
20,7,22.18324511905996,0.0,0.0
21,7,21.09385068842659,0.0,0.0
22,7,14.25356156759061,0.0,0.0
23,7,14.935600590253,0.0,0.0
0,7,14.382559383428767,0.0,0.0
1,7,13.933756197452333,0.0,0.0
2,7,12.969076499092626,0.0,0.0
3,7,7.621802818846322,0.0,0.0
4,7,11.445631080595772,0.0,0.0
5,7,14.59540568724606,0.0,0.0
6,7,16.297647977497487,276.05264241040186,2.358062706601384
7,7,17.83687309174426,520.437947161558,4.957509511525718
8,7,21.80108149264813,816.9096672149255,7.27116768404745
9,7,19.210510887236257,993.6843631480924,9.527831164393524
10,7,22.321402828550546,1086.0422215860897,9.682150651144415
11,7,25.53723626118581,1097.501100464045,10.484449456228004
12,7,26.316390717213885,1118.4862454765257,10.074859652654194
13,7,26.005577106932165,1285.470327592212,12.793591548146763
14,7,28.325062324199337,1008.9778163569601,8.825746254883823
15,7,28.124437416745025,949.9883810405588,8.674484525847342
16,7,24.772127332761023,795.7260834237967,7.822871049686335
17,7,26.124203975437485,497.83786703971725,4.262684734053643
18,7,20.15796074635707,284.3047962618041,2.7901385102031186
19,7,21.990371589712616,1.408121837275122e-13,1.2763151910942113e-15
20,7,19.970709799341034,0.0,0.0
21,7,16.125172732383646,0.0,0.0
22,7,13.901984653310175,0.0,0.0
23,7,14.057743476446277,0.0,0.0
0,7,12.355454036064742,0.0,0.0
1,7,13.702799186636819,0.0,0.0
2,7,11.16349854070479,0.0,0.0
3,7,15.486282364970043,0.0,0.0
4,7,10.283522358585623,0.0,0.0
5,7,12.689029049169385,0.0,0.0
6,7,16.99976878558525,282.1503988169384,2.4632598453355508
7,7,21.081229106048667,499.246647700985,4.799789584095951
8,7,19.05102248251178,690.9528723392386,6.372690245656716
9,7,23.317048722469178,991.4874141507107,9.392905475303246
10,7,24.471611256915487,977.2098347542454,9.454944462448847
11,7,25.24150606078524,1101.9969597600602,10.185141407902709
12,7,24.194862786851044,1329.1293879303819,13.181216534053831
13,7,29.29123193010943,1297.8147401087776,11.92206475283133
14,7,26.380601505578824,1007.9633547410755,8.55728311088696
15,7,26.12470238191531,1026.696753715223,9.814592213613489
16,7,26.91028129598449,831.3351693050097,7.669698525451013
17,7,22.092540363600204,534.1592846628089,5.031055803128214
18,7,22.005138128825166,281.9165226529914,2.430638328460718
19,7,23.582992892689163,1.4860403288046374e-13,1.4122768700477447e-15
20,7,22.32260480266307,0.0,0.0
21,7,21.928282260853496,0.0,0.0
22,7,16.391897792101695,0.0,0.0
23,7,16.895333019686852,0.0,0.0
0,7,15.623779642705887,0.0,0.0
1,7,15.55564733237507,0.0,0.0
2,7,12.298176719595629,0.0,0.0
3,7,9.840782156222275,0.0,0.0
4,7,16.042976056179683,0.0,0.0
5,7,15.0872292629018,0.0,0.0
6,7,18.666195519946136,279.43280898905937,2.4228217526541993
7,7,15.905475493637105,555.2433999980609,4.96358323046361
8,7,21.575833908439506,717.2420100234342,6.635900803537148
9,7,24.259359641034433,929.7909621975884,8.97721049038738
10,7,25.132371034456888,1093.8742796420736,9.996434973798218
11,7,25.674190685389927,1057.4718069116902,10.169109188383956
12,7,25.2314385179952,1167.4836641083311,11.023929379728145
13,7,25.40940556723892,1289.9916398998737,12.138956518397489
14,7,26.325741456984417,998.3910233323372,9.57002425853032
15,7,26.330862437014115,956.2487662169866,8.758922237824066
16,7,24.924420522050333,808.1958406286321,8.068596212529195
17,7,26.254612826776942,563.2338270751271,5.093938938596205
18,7,23.273062413583222,255.25432309587595,2.4054621742226674
19,7,21.09961247337526,1.4196439794244954e-13,1.2713567657226343e-15
20,7,20.64770441206154,0.0,0.0
21,7,20.457406744789715,0.0,0.0
22,7,17.59387563019427,0.0,0.0
23,7,15.28419412091728,0.0,0.0
0,7,13.926282278375462,0.0,0.0
1,7,8.786113507322007,0.0,0.0
2,7,12.272112323333973,0.0,0.0
3,7,13.121627488916179,0.0,0.0
4,7,14.147324193811254,0.0,0.0
5,7,15.256874710000469,0.0,0.0
6,7,16.014223176985325,276.1426442166327,2.4218623446619665
7,7,15.41542450233823,562.3824631756719,4.841278729014466
8,7,19.695163097247416,715.2281225351136,6.981330810187645
9,7,21.511106679040672,1030.406536921457,9.067487936473063
10,7,21.1519401571292,1196.8976989960383,10.287334650102506
11,7,24.108053274941287,1286.7909925930348,12.662922186211194
12,7,23.758340635808917,1197.6480974223953,11.628641620044817
13,7,26.250106780935134,1088.6259995382607,10.192180898660853
14,7,26.739233218926643,1097.6507277587502,9.549670853968154
15,7,26.276058095680153,1019.251044964586,8.670703330959476
16,7,24.656928128990643,719.6056013925279,6.941646705318281
17,7,25.586932899459512,558.3688269700511,4.883981875293967
18,7,24.02760368941204,277.35743019669763,2.7083509871758356
19,7,21.726020651963807,1.625707837323351e-13,1.4007877445536235e-15
20,7,18.87269818785304,0.0,0.0
21,7,18.165874937958588,0.0,0.0
22,7,14.704117442957276,0.0,0.0
23,7,17.254770899055494,0.0,0.0
0,7,13.13615618379479,0.0,0.0
1,7,16.262665007291425,0.0,0.0
2,7,13.02104802705253,0.0,0.0
3,7,13.780254318343589,0.0,0.0
4,7,13.588436979480512,0.0,0.0
5,7,12.886259573087518,0.0,0.0
6,7,19.088152436267055,261.097376816472,2.479957240168346
7,7,17.311608323770223,567.1983682198528,5.096192061082152
8,7,18.980245728026546,715.1112858012875,6.652035372155143
9,7,21.131991037907138,953.2620321724439,9.120549029181076
10,7,21.292286784780018,1022.6871832135291,9.595405485221583
11,7,23.14602942758735,1198.633741941002,11.286430569170628
12,7,26.798634733409486,1222.2317130198,10.361123566685798
13,7,28.150188627033117,1112.5331294426687,10.424852199504182
14,7,26.95577329348975,1002.7266803180909,8.555569663425945
15,7,25.510624796338583,927.8955292188701,8.042685122691141
16,7,28.79886825859847,745.6554866921821,6.85030602769624
17,7,25.486255671934117,522.1384487879626,5.064354759171396
18,7,22.178662100548035,298.294000533627,2.871376152505136
19,7,18.94096201146855,1.558810294024542e-13,1.5426439707680638e-15
20,7,20.843321571365383,0.0,0.0
21,7,19.808252594567332,0.0,0.0
22,7,16.199722440000198,0.0,0.0
23,7,16.043479790440692,0.0,0.0
0,7,11.058172725347342,0.0,0.0
1,7,11.464075882008826,0.0,0.0
2,7,16.041473160387056,0.0,0.0
3,7,13.312467851449128,0.0,0.0
4,7,13.950254133298946,0.0,0.0
5,7,11.417305996192752,0.0,0.0
6,7,15.430636975237103,246.04662848103806,2.1322623239872986
7,7,17.55056389734239,495.5171126744637,4.815610805271686
8,7,20.659813945706,803.7772168763024,6.878065023935578
9,7,23.825528989124805,922.509285305792,9.055621404751465
10,7,25.36524937090139,1085.973147799971,9.581054061011416
11,7,23.605385522506168,1253.627507431406,12.534695757400916
12,7,27.53795702314064,1183.793468281459,10.64408386178673
13,7,24.64414669037878,1219.577913793634,10.602470003775132
14,7,25.30312961511712,1206.8816197074402,10.840352268520212
15,7,27.93173650946545,969.0116574809474,8.51460241105558
16,7,28.894889345569812,785.8107165303736,7.075623773850173
17,7,25.58440473571979,482.645418628363,4.342252119091361
18,7,23.90603623867882,253.65450589327756,2.2321823473404434
19,7,23.478313476024145,1.6183558850672868e-13,1.4187139373619227e-15
20,7,21.744161164919632,0.0,0.0
21,7,18.675953106897396,0.0,0.0
22,7,18.234065922907405,0.0,0.0
23,7,14.127593588751902,0.0,0.0
0,7,11.863683012872103,0.0,0.0
1,7,14.133205241705364,0.0,0.0
2,7,11.348090326809707,0.0,0.0
3,7,12.511122740812592,0.0,0.0
4,7,12.156912286094812,0.0,0.0
5,7,16.776951875453022,0.0,0.0
6,7,17.965142323854913,246.55407912124693,2.1962680968703028
7,7,16.55798695646364,561.0680608488356,5.1840976956771545
8,7,20.49470497468669,749.4118691883376,6.917867218633473
